zip_code,lat,lon,city,state,county,type,state_full
34038,0.000000,0.000000,APO,AA,,MILITARY,
34039,0.000000,0.000000,APO,AA,,MILITARY,
34040,0.000000,0.000000,APO,AA,,MILITARY,
34041,0.000000,0.000000,APO,AA,,MILITARY,
34042,0.000000,0.000000,APO,AA,,MILITARY,
34043,0.000000,0.000000,Apo,AA,,MILITARY,
34050,0.000000,0.000000,FPO,AA,,MILITARY,
34051,0.000000,0.000000,FPO,AA,,MILITARY,
34053,0.000000,0.000000,FPO,AA,,MILITARY,
34054,0.000000,0.000000,FPO,AA,,MILITARY,
34055,0.000000,0.000000,FPO,AA,,MILITARY,
34058,0.000000,0.000000,FPO,AA,,MILITARY,
34060,0.000000,0.000000,FPO,AA,,MILITARY,
34071,0.000000,0.000000,FPO,AA,,MILITARY,
34076,0.000000,0.000000,Apo,AA,,MILITARY,
34077,0.000000,0.000000,APO,AA,,MILITARY,
34078,0.000000,0.000000,FPO,AA,,MILITARY,
34079,0.000000,0.000000,FPO,AA,,MILITARY,
34086,0.000000,0.000000,FPO,AA,,MILITARY,
34090,0.000000,0.000000,FPO,AA,,MILITARY,
34091,0.000000,0.000000,FPO,AA,,MILITARY,
34092,0.000000,0.000000,FPO,AA,,MILITARY,
34093,0.000000,0.000000,FPO,AA,,MILITARY,
34095,0.000000,0.000000,FPO,AA,,MILITARY,
34098,0.000000,0.000000,FPO,AA,,MILITARY,
34099,0.000000,0.000000,FPO,AA,,MILITARY,
34101,26.032137,-81.761818,NAPLES,FL,COLLIER,STANDARD,Florida
34102,26.142938,-81.798520,NAPLES,FL,COLLIER,STANDARD,Florida
34103,26.193910,-81.806494,NAPLES,FL,COLLIER,STANDARD,Florida
34104,26.149955,-81.741559,NAPLES,FL,COLLIER,STANDARD,Florida
34105,26.190046,-81.764775,NAPLES,FL,COLLIER,STANDARD,Florida
34106,26.140000,-81.789999,NAPLES,FL,COLLIER,STANDARD,Florida
34107,26.270000,-81.819997,VANDERBILT BEACH,FL,COLLIER,STANDARD,Florida
34108,26.246308,-81.808324,NAPLES,FL,COLLIER,STANDARD,Florida
34109,26.240842,-81.763826,NAPLES,FL,COLLIER,STANDARD,Florida
34110,26.300417,-81.788462,NAPLES,FL,COLLIER,STANDARD,Florida
34112,26.120498,-81.741580,NAPLES,FL,COLLIER,STANDARD,Florida
34113,26.043650,-81.732427,NAPLES,FL,COLLIER,STANDARD,Florida
34114,25.943845,-81.538211,NAPLES,FL,COLLIER,STANDARD,Florida
34116,26.189293,-81.710803,NAPLES,FL,COLLIER,STANDARD,Florida
34117,26.180812,-81.605372,NAPLES,FL,COLLIER,STANDARD,Florida
34119,26.268236,-81.714047,NAPLES,FL,COLLIER,STANDARD,Florida
34120,26.326102,-81.570094,NAPLES,FL,COLLIER,STANDARD,Florida
34133,26.340000,-81.780000,BONITA SPRINGS,FL,LEE,STANDARD,Florida
34134,26.353032,-81.824048,BONITA SPRINGS,FL,LEE,STANDARD,Florida
34135,26.355548,-81.754325,BONITA SPRINGS,FL,LEE,STANDARD,Florida
34136,26.340000,-81.780000,BONITA SPRINGS,FL,LEE,STANDARD,Florida
34137,25.942746,-81.383179,COPELAND,FL,COLLIER,PO BOX ONLY,Florida
34138,25.816512,-81.368570,CHOKOLOSKEE,FL,COLLIER,PO BOX ONLY,Florida
34139,25.830886,-81.403369,EVERGLADES CITY,FL,COLLIER,PO BOX ONLY,Florida
34140,25.925194,-81.662917,GOODLAND,FL,COLLIER,PO BOX ONLY,Florida
34141,25.947112,-81.096147,OCHOPEE,FL,COLLIER,STANDARD,Florida
34142,26.342750,-81.313286,IMMOKALEE,FL,COLLIER,STANDARD,Florida
34143,26.410000,-81.420001,IMMOKALEE,FL,COLLIER,STANDARD,Florida
34145,25.904093,-81.675853,MARCO ISLAND,FL,COLLIER,STANDARD,Florida
34146,25.940000,-81.730003,MARCO ISLAND,FL,COLLIER,STANDARD,Florida
34201,27.400887,-82.468783,BRADENTON,FL,MANATEE,STANDARD,Florida
34202,27.406709,-82.389840,BRADENTON,FL,MANATEE,STANDARD,Florida
34203,27.440336,-82.509382,BRADENTON,FL,MANATEE,STANDARD,Florida
34204,27.480001,-82.570000,BRADENTON,FL,MANATEE,STANDARD,Florida
34205,27.484084,-82.581823,BRADENTON,FL,MANATEE,STANDARD,Florida
34206,27.480001,-82.570000,BRADENTON,FL,MANATEE,STANDARD,Florida
34207,27.438676,-82.579671,BRADENTON,FL,MANATEE,STANDARD,Florida
34208,27.487487,-82.515925,BRADENTON,FL,MANATEE,STANDARD,Florida
34209,27.500129,-82.651388,BRADENTON,FL,MANATEE,STANDARD,Florida
34210,27.439629,-82.620837,BRADENTON,FL,MANATEE,STANDARD,Florida
34211,27.453604,-82.377074,BRADENTON,FL,MANATEE,STANDARD,Florida
34212,27.497814,-82.408404,BRADENTON,FL,MANATEE,STANDARD,Florida
34215,27.471140,-82.685922,CORTEZ,FL,MANATEE,STANDARD,Florida
34216,27.536772,-82.732654,ANNA MARIA,FL,MANATEE,PO BOX ONLY,Florida
34217,27.491178,-82.705019,BRADENTON BEACH,FL,MANATEE,STANDARD,Florida
34218,27.510001,-82.709998,HOLMES BEACH,FL,MANATEE,STANDARD,Florida
34219,27.576470,-82.299217,PARRISH,FL,MANATEE,STANDARD,Florida
34220,27.520000,-82.570000,PALMETTO,FL,MANATEE,STANDARD,Florida
34221,27.581094,-82.554803,PALMETTO,FL,MANATEE,STANDARD,Florida
34222,27.538964,-82.507025,ELLENTON,FL,MANATEE,STANDARD,Florida
34223,26.982666,-82.354200,ENGLEWOOD,FL,SARASOTA,STANDARD,Florida
34224,26.917571,-82.303937,ENGLEWOOD,FL,SARASOTA,STANDARD,Florida
34228,27.402248,-82.638766,LONGBOAT KEY,FL,MANATEE,STANDARD,Florida
34229,27.192163,-82.485053,OSPREY,FL,SARASOTA,STANDARD,Florida
34230,27.330000,-82.540002,SARASOTA,FL,SARASOTA,STANDARD,Florida
34231,27.266026,-82.516649,SARASOTA,FL,SARASOTA,STANDARD,Florida
34232,27.324986,-82.471713,SARASOTA,FL,SARASOTA,STANDARD,Florida
34233,27.280021,-82.476638,SARASOTA,FL,SARASOTA,STANDARD,Florida
34234,27.368298,-82.543089,SARASOTA,FL,SARASOTA,STANDARD,Florida
34235,27.369876,-82.476310,SARASOTA,FL,SARASOTA,STANDARD,Florida
34236,27.316508,-82.553532,SARASOTA,FL,SARASOTA,STANDARD,Florida
34237,27.338992,-82.512647,SARASOTA,FL,SARASOTA,STANDARD,Florida
34238,27.235793,-82.470539,SARASOTA,FL,SARASOTA,STANDARD,Florida
34239,27.310892,-82.521171,SARASOTA,FL,SARASOTA,STANDARD,Florida
34240,27.364246,-82.319339,SARASOTA,FL,SARASOTA,STANDARD,Florida
34241,27.250669,-82.377573,SARASOTA,FL,SARASOTA,STANDARD,Florida
34242,27.260222,-82.540910,SARASOTA,FL,SARASOTA,STANDARD,Florida
34243,27.401013,-82.527885,SARASOTA,FL,MANATEE,STANDARD,Florida
34250,27.580000,-82.579999,TERRA CEIA,FL,MANATEE,PO BOX ONLY,Florida
34251,27.377731,-82.171547,MYAKKA CITY,FL,MANATEE,STANDARD,Florida
34260,27.419999,-82.540002,MANASOTA,FL,MANATEE,PO BOX ONLY,Florida
34264,27.440000,-82.540002,ONECO,FL,MANATEE,PO BOX ONLY,Florida
34265,27.210000,-81.850002,ARCADIA,FL,DE SOTO,STANDARD,Florida
34266,27.192286,-81.820250,ARCADIA,FL,DE SOTO,STANDARD,Florida
34267,27.090000,-81.950003,FORT OGDEN,FL,DE SOTO,PO BOX ONLY,Florida
34268,27.149246,-81.895327,NOCATEE,FL,DE SOTO,PO BOX ONLY,Florida
34269,27.067597,-82.013093,ARCADIA,FL,DE SOTO,STANDARD,Florida
34270,27.440000,-82.510003,TALLEVAST,FL,MANATEE,PO BOX ONLY,Florida
34272,27.140001,-82.460000,LAUREL,FL,SARASOTA,PO BOX ONLY,Florida
34274,27.120000,-82.430001,NOKOMIS,FL,SARASOTA,STANDARD,Florida
34275,27.151791,-82.422447,NOKOMIS,FL,SARASOTA,STANDARD,Florida
34276,27.330000,-82.540002,SARASOTA,FL,SARASOTA,STANDARD,Florida
34277,27.330000,-82.540002,SARASOTA,FL,SARASOTA,STANDARD,Florida
34278,27.330000,-82.540002,SARASOTA,FL,SARASOTA,STANDARD,Florida
34280,27.480001,-82.570000,BRADENTON,FL,MANATEE,STANDARD,Florida
34281,27.480001,-82.570000,BRADENTON,FL,MANATEE,STANDARD,Florida
34282,27.480001,-82.570000,BRADENTON,FL,MANATEE,STANDARD,Florida
34284,27.090000,-82.430001,VENICE,FL,SARASOTA,STANDARD,Florida
34285,27.094565,-82.440896,VENICE,FL,SARASOTA,STANDARD,Florida
34286,27.080870,-82.181253,NORTH PORT,FL,SARASOTA,STANDARD,Florida
34287,27.052571,-82.244350,NORTH PORT,FL,SARASOTA,STANDARD,Florida
34288,27.051628,-82.114522,NORTH PORT,FL,SARASOTA,STANDARD,Florida
34289,27.079863,-82.132601,NORTH PORT,FL,SARASOTA,STANDARD,Florida
34290,27.040000,-82.239999,North Port,FL,SARASOTA,PO BOX,
34291,27.094063,-82.240218,,FL,SARASOTA,,
34292,27.101945,-82.341523,VENICE,FL,SARASOTA,STANDARD,Florida
34293,27.025247,-82.346960,VENICE,FL,SARASOTA,STANDARD,Florida
34295,26.950000,-82.349999,ENGLEWOOD,FL,SARASOTA,STANDARD,Florida
34420,29.052736,-82.036487,BELLEVIEW,FL,MARION,STANDARD,Florida
34421,29.050000,-82.049997,BELLEVIEW,FL,MARION,STANDARD,Florida
34423,28.899999,-82.589999,CRYSTAL RIVER,FL,CITRUS,STANDARD,Florida
34428,28.956771,-82.647563,CRYSTAL RIVER,FL,CITRUS,STANDARD,Florida
34429,28.850606,-82.667282,CRYSTAL RIVER,FL,CITRUS,STANDARD,Florida
34430,29.040001,-82.440001,DUNNELLON,FL,MARION,STANDARD,Florida
34431,29.141620,-82.530002,DUNNELLON,FL,MARION,STANDARD,Florida
34432,29.088393,-82.381534,DUNNELLON,FL,MARION,STANDARD,Florida
34433,29.002219,-82.524893,DUNNELLON,FL,CITRUS,STANDARD,Florida
34434,28.995936,-82.439625,DUNNELLON,FL,CITRUS,STANDARD,Florida
34436,28.720580,-82.297981,FLORAL CITY,FL,CITRUS,STANDARD,Florida
34442,28.937049,-82.386520,HERNANDO,FL,CITRUS,STANDARD,Florida
34445,28.967990,-82.420746,HOLDER,FL,CITRUS,PO BOX ONLY,Florida
34446,28.747279,-82.522161,HOMOSASSA,FL,CITRUS,STANDARD,Florida
34447,28.789999,-82.540002,HOMOSASSA SPRINGS,FL,CITRUS,PO BOX ONLY,Florida
34448,28.767012,-82.625188,HOMOSASSA,FL,CITRUS,STANDARD,Florida
34449,29.074719,-82.679454,INGLIS,FL,LEVY,STANDARD,Florida
34450,28.830041,-82.266009,INVERNESS,FL,CITRUS,STANDARD,Florida
34451,28.830000,-82.340000,INVERNESS,FL,CITRUS,STANDARD,Florida
34452,28.816271,-82.343695,INVERNESS,FL,CITRUS,STANDARD,Florida
34453,28.873774,-82.334809,INVERNESS,FL,CITRUS,STANDARD,Florida
34460,28.849998,-82.479998,LECANTO,FL,CITRUS,STANDARD,Florida
34461,28.866145,-82.494506,LECANTO,FL,CITRUS,STANDARD,Florida
34464,28.910002,-82.460000,BEVERLY HILLS,FL,CITRUS,STANDARD,Florida
34465,28.929488,-82.489199,BEVERLY HILLS,FL,CITRUS,STANDARD,Florida
34470,29.198908,-82.087426,OCALA,FL,MARION,STANDARD,Florida
34471,29.160554,-82.130764,OCALA,FL,MARION,STANDARD,Florida
34472,29.109474,-81.997364,OCALA,FL,MARION,STANDARD,Florida
34473,29.005696,-82.183951,OCALA,FL,MARION,STANDARD,Florida
34474,29.156428,-82.209455,OCALA,FL,MARION,STANDARD,Florida
34475,29.258755,-82.167073,OCALA,FL,MARION,STANDARD,Florida
34476,29.081607,-82.196832,OCALA,FL,MARION,STANDARD,Florida
34477,29.179999,-82.129999,OCALA,FL,MARION,STANDARD,Florida
34478,29.179999,-82.129999,OCALA,FL,MARION,STANDARD,Florida
34479,29.255725,-82.109112,OCALA,FL,MARION,STANDARD,Florida
34480,29.102401,-82.096586,OCALA,FL,MARION,STANDARD,Florida
34481,29.125539,-82.309893,OCALA,FL,MARION,STANDARD,Florida
34482,29.244387,-82.275031,OCALA,FL,MARION,STANDARD,Florida
34483,29.179999,-82.129999,OCALA,FL,MARION,STANDARD,Florida
34484,28.945020,-82.097528,OXFORD,FL,SUMTER,STANDARD,Florida
34487,28.779999,-82.609997,HOMOSASSA,FL,CITRUS,STANDARD,Florida
34488,29.228090,-81.938617,SILVER SPRINGS,FL,MARION,STANDARD,Florida
34489,29.220000,-82.000000,SILVER SPRINGS,FL,MARION,STANDARD,Florida
34491,28.995628,-82.055140,SUMMERFIELD,FL,MARION,STANDARD,Florida
34492,29.000000,-82.029998,SUMMERFIELD,FL,MARION,STANDARD,Florida
34498,29.031552,-82.736089,YANKEETOWN,FL,LEVY,STANDARD,Florida
34601,28.588628,-82.351188,BROOKSVILLE,FL,HERNANDO,STANDARD,Florida
34602,28.502482,-82.282353,BROOKSVILLE,FL,HERNANDO,STANDARD,Florida
34603,28.549999,-82.389997,BROOKSVILLE,FL,HERNANDO,STANDARD,Florida
34604,28.476942,-82.434789,BROOKSVILLE,FL,HERNANDO,STANDARD,Florida
34605,28.549999,-82.389997,BROOKSVILLE,FL,HERNANDO,STANDARD,Florida
34606,28.468478,-82.595729,SPRING HILL,FL,HERNANDO,STANDARD,Florida
34607,28.486760,-82.633022,SPRING HILL,FL,HERNANDO,STANDARD,Florida
34608,28.482826,-82.552856,SPRING HILL,FL,HERNANDO,STANDARD,Florida
34609,28.479476,-82.507907,SPRING HILL,FL,HERNANDO,STANDARD,Florida
34610,28.369829,-82.510796,SPRING HILL,FL,PASCO,STANDARD,Florida
34611,28.439999,-82.560000,SPRING HILL,FL,HERNANDO,STANDARD,Florida
34613,28.579241,-82.568292,BROOKSVILLE,FL,HERNANDO,STANDARD,Florida
34614,28.644302,-82.535084,BROOKSVILLE,FL,HERNANDO,STANDARD,Florida
34636,28.650000,-82.300002,ISTACHATTA,FL,HERNANDO,PO BOX ONLY,Florida
34637,28.307465,-82.464583,Land O Lakes,FL,PASCO,STANDARD,
34638,28.256861,-82.512735,Land O Lakes,FL,PASCO,,Florida
34639,28.265430,-82.423240,LAND O LAKES,FL,PASCO,STANDARD,Florida
34652,28.237489,-82.737961,NEW PORT RICHEY,FL,PASCO,STANDARD,Florida
34653,28.244080,-82.688476,NEW PORT RICHEY,FL,PASCO,STANDARD,Florida
34654,28.294894,-82.628241,NEW PORT RICHEY,FL,PASCO,STANDARD,Florida
34655,28.203709,-82.618801,NEW PORT RICHEY,FL,PASCO,STANDARD,Florida
34656,28.239999,-82.709998,NEW PORT RICHEY,FL,PASCO,STANDARD,Florida
34660,28.080001,-82.760002,OZONA,FL,PINELLAS,PO BOX ONLY,Florida
34661,28.604750,-82.245272,NOBLETON,FL,HERNANDO,PO BOX ONLY,Florida
34667,28.391420,-82.662781,HUDSON,FL,PASCO,STANDARD,Florida
34668,28.300793,-82.708523,PORT RICHEY,FL,PASCO,STANDARD,Florida
34669,28.356034,-82.610059,HUDSON,FL,PASCO,STANDARD,Florida
34673,28.269999,-82.709998,PORT RICHEY,FL,PASCO,STANDARD,Florida
34674,28.350000,-82.689999,HUDSON,FL,PASCO,STANDARD,Florida
34677,28.037525,-82.673020,OLDSMAR,FL,PINELLAS,STANDARD,Florida
34679,28.432204,-82.661231,ARIPEKA,FL,PASCO,PO BOX ONLY,Florida
34680,28.209999,-82.719998,ELFERS,FL,PASCO,PO BOX ONLY,Florida
34681,28.082820,-82.775957,CRYSTAL BEACH,FL,PINELLAS,PO BOX ONLY,Florida
34682,28.080001,-82.760002,PALM HARBOR,FL,PINELLAS,STANDARD,Florida
34683,28.087707,-82.761136,PALM HARBOR,FL,PINELLAS,STANDARD,Florida
34684,28.080743,-82.726828,PALM HARBOR,FL,PINELLAS,STANDARD,Florida
34685,28.093299,-82.689364,PALM HARBOR,FL,PINELLAS,STANDARD,Florida
34688,28.147124,-82.678969,TARPON SPRINGS,FL,PINELLAS,STANDARD,Florida
34689,28.148306,-82.759879,TARPON SPRINGS,FL,PINELLAS,STANDARD,Florida
34690,28.193745,-82.725708,HOLIDAY,FL,PASCO,STANDARD,Florida
34691,28.198023,-82.816078,HOLIDAY,FL,PASCO,STANDARD,Florida
34692,28.190001,-82.740003,Holiday,FL,PASCO,PO BOX,
34695,28.008208,-82.688401,SAFETY HARBOR,FL,PINELLAS,STANDARD,Florida
34697,28.020001,-82.770001,DUNEDIN,FL,PINELLAS,STANDARD,Florida
34698,28.037553,-82.786319,DUNEDIN,FL,PINELLAS,STANDARD,Florida
34705,28.699567,-81.718910,ASTATULA,FL,LAKE,STANDARD,Florida
34711,28.530496,-81.753341,CLERMONT,FL,LAKE,STANDARD,Florida
34712,28.549999,-81.750001,CLERMONT,FL,LAKE,STANDARD,Florida
34713,28.549999,-81.750001,CLERMONT,FL,LAKE,STANDARD,Florida
34714,28.403125,-81.777677,Clermont,FL,LAKE,STANDARD,
34715,28.631016,-81.726055,Clermont,FL,LAKE,STANDARD,
34729,28.620000,-81.689998,FERNDALE,FL,LAKE,STANDARD,Florida
34731,28.864110,-81.898633,FRUITLAND PARK,FL,LAKE,STANDARD,Florida
34734,28.537003,-81.515453,GOTHA,FL,ORANGE,STANDARD,Florida
34736,28.556498,-81.899740,GROVELAND,FL,LAKE,STANDARD,Florida
34737,28.692306,-81.796740,HOWEY IN THE HILLS,FL,LAKE,STANDARD,Florida
34739,27.930541,-81.117034,KENANSVILLE,FL,OSCEOLA,STANDARD,Florida
34740,28.540000,-81.650001,KILLARNEY,FL,ORANGE,PO BOX ONLY,Florida
34741,28.306370,-81.427063,KISSIMMEE,FL,OSCEOLA,STANDARD,Florida
34742,28.299999,-81.410001,KISSIMMEE,FL,OSCEOLA,STANDARD,Florida
34743,28.329321,-81.355148,KISSIMMEE,FL,OSCEOLA,STANDARD,Florida
34744,28.300969,-81.329378,KISSIMMEE,FL,OSCEOLA,STANDARD,Florida
34745,28.299999,-81.410001,KISSIMMEE,FL,OSCEOLA,STANDARD,Florida
34746,28.238826,-81.445341,KISSIMMEE,FL,OSCEOLA,STANDARD,Florida
34747,28.311503,-81.595591,KISSIMMEE,FL,OSCEOLA,STANDARD,Florida
34748,28.768405,-81.882910,LEESBURG,FL,LAKE,STANDARD,Florida
34749,28.800001,-81.880000,LEESBURG,FL,LAKE,STANDARD,Florida
34753,28.577078,-81.885915,MASCOTTE,FL,LAKE,STANDARD,Florida
34755,28.570000,-81.740002,MINNEOLA,FL,LAKE,PO BOX ONLY,Florida
34756,28.583655,-81.684111,MONTVERDE,FL,LAKE,STANDARD,Florida
34758,28.192069,-81.485427,KISSIMMEE,FL,OSCEOLA,STANDARD,Florida
34759,28.103894,-81.419372,KISSIMMEE,FL,POLK,STANDARD,Florida
34760,28.554728,-81.632167,OAKLAND,FL,ORANGE,PO BOX ONLY,Florida
34761,28.578577,-81.534113,OCOEE,FL,ORANGE,STANDARD,Florida
34762,28.757378,-81.920613,OKAHUMPKA,FL,LAKE,STANDARD,Florida
34769,28.244625,-81.290849,SAINT CLOUD,FL,OSCEOLA,STANDARD,Florida
34770,28.239999,-81.280002,SAINT CLOUD,FL,OSCEOLA,STANDARD,Florida
34771,28.284307,-81.173732,SAINT CLOUD,FL,OSCEOLA,STANDARD,Florida
34772,28.163035,-81.264081,SAINT CLOUD,FL,OSCEOLA,STANDARD,Florida
34773,28.159876,-81.007580,SAINT CLOUD,FL,OSCEOLA,STANDARD,Florida
34777,28.560001,-81.579998,WINTER GARDEN,FL,ORANGE,STANDARD,Florida
34778,28.560001,-81.579998,WINTER GARDEN,FL,ORANGE,STANDARD,Florida
34785,28.837287,-82.040619,WILDWOOD,FL,SUMTER,STANDARD,Florida
34786,28.487141,-81.551905,WINDERMERE,FL,ORANGE,STANDARD,Florida
34787,28.484949,-81.619299,WINTER GARDEN,FL,ORANGE,STANDARD,Florida
34788,28.895617,-81.808249,LEESBURG,FL,LAKE,STANDARD,Florida
34789,28.800001,-81.880000,LEESBURG,FL,LAKE,STANDARD,Florida
34797,28.730467,-81.826622,YALAHA,FL,LAKE,STANDARD,Florida
34945,27.437264,-80.557232,FORT PIERCE,FL,SAINT LUCIE,STANDARD,Florida
34946,27.503293,-80.360481,FORT PIERCE,FL,SAINT LUCIE,STANDARD,Florida
34947,27.453682,-80.373766,FORT PIERCE,FL,SAINT LUCIE,STANDARD,Florida
34948,27.440000,-80.319999,FORT PIERCE,FL,SAINT LUCIE,STANDARD,Florida
34949,27.467257,-80.299809,FORT PIERCE,FL,SAINT LUCIE,STANDARD,Florida
34950,27.443787,-80.330975,FORT PIERCE,FL,SAINT LUCIE,STANDARD,Florida
34951,27.532134,-80.418955,FORT PIERCE,FL,SAINT LUCIE,STANDARD,Florida
34952,27.296129,-80.299310,PORT SAINT LUCIE,FL,SAINT LUCIE,STANDARD,Florida
34953,27.243973,-80.382318,PORT SAINT LUCIE,FL,SAINT LUCIE,STANDARD,Florida
34954,27.440000,-80.319999,FORT PIERCE,FL,SAINT LUCIE,STANDARD,Florida
34956,27.094655,-80.498888,INDIANTOWN,FL,MARTIN,STANDARD,Florida
34957,27.280288,-80.238925,JENSEN BEACH,FL,MARTIN,STANDARD,Florida
34958,27.230001,-80.229997,JENSEN BEACH,FL,MARTIN,STANDARD,Florida
34972,27.509388,-80.929136,OKEECHOBEE,FL,OKEECHOBEE,STANDARD,Florida
34973,27.240000,-80.820003,OKEECHOBEE,FL,OKEECHOBEE,STANDARD,Florida
34974,27.145974,-80.949688,OKEECHOBEE,FL,OKEECHOBEE,STANDARD,Florida
34979,27.440000,-80.319999,FORT PIERCE,FL,SAINT LUCIE,STANDARD,Florida
34981,27.395528,-80.377427,FORT PIERCE,FL,SAINT LUCIE,STANDARD,Florida
34982,27.373264,-80.308019,FORT PIERCE,FL,SAINT LUCIE,STANDARD,Florida
34983,27.324139,-80.350298,PORT SAINT LUCIE,FL,SAINT LUCIE,STANDARD,Florida
34984,27.248983,-80.330572,PORT SAINT LUCIE,FL,SAINT LUCIE,STANDARD,Florida
34985,27.270000,-80.349997,PORT SAINT LUCIE,FL,SAINT LUCIE,STANDARD,Florida
34986,27.327734,-80.401920,PORT SAINT LUCIE,FL,SAINT LUCIE,STANDARD,Florida
34987,27.290285,-80.497119,PORT SAINT LUCIE,FL,SAINT LUCIE,STANDARD,Florida
34988,27.270000,-80.349997,PORT SAINT LUCIE,FL,SAINT LUCIE,STANDARD,Florida
34990,27.137132,-80.346951,PALM CITY,FL,MARTIN,STANDARD,Florida
34991,27.160000,-80.260002,PALM CITY,FL,MARTIN,STANDARD,Florida
34992,27.140001,-80.180000,PORT SALERNO,FL,MARTIN,PO BOX ONLY,Florida
34994,27.200948,-80.257154,STUART,FL,MARTIN,STANDARD,Florida
34995,27.190000,-80.239997,STUART,FL,MARTIN,STANDARD,Florida
34996,27.192817,-80.189815,STUART,FL,MARTIN,STANDARD,Florida
34997,27.055638,-80.270193,STUART,FL,MARTIN,STANDARD,Florida
35004,33.603428,-86.493786,MOODY,AL,SAINT CLAIR,STANDARD,Alabama
35005,33.595949,-87.000648,ADAMSVILLE,AL,JEFFERSON,STANDARD,Alabama
35006,33.422766,-87.209727,ADGER,AL,JEFFERSON,STANDARD,Alabama
35007,33.215623,-86.797655,ALABASTER,AL,SHELBY,STANDARD,Alabama
35010,32.916720,-85.940589,ALEXANDER CITY,AL,TALLAPOOSA,STANDARD,Alabama
35011,32.919999,-85.930002,ALEXANDER CITY,AL,TALLAPOOSA,STANDARD,Alabama
35013,33.902166,-86.517774,ALLGOOD,AL,BLOUNT,PO BOX ONLY,Alabama
35014,33.355850,-86.261676,ALPINE,AL,TALLADEGA,STANDARD,Alabama
35015,33.610002,-86.590003,ALTON,AL,JEFFERSON,PO BOX ONLY,Alabama
35016,34.323869,-86.502003,ARAB,AL,MARSHALL,STANDARD,Alabama
35019,34.302077,-86.634092,BAILEYTON,AL,CULLMAN,STANDARD,Alabama
35020,33.402429,-86.951785,BESSEMER,AL,JEFFERSON,STANDARD,Alabama
35021,33.369999,-86.960001,BESSEMER,AL,JEFFERSON,STANDARD,Alabama
35022,33.322850,-86.971456,BESSEMER,AL,JEFFERSON,STANDARD,Alabama
35023,33.467828,-87.088218,BESSEMER,AL,JEFFERSON,STANDARD,Alabama
35031,34.097506,-86.555033,BLOUNTSVILLE,AL,BLOUNT,STANDARD,Alabama
35032,33.264859,-86.336419,BON AIR,AL,TALLADEGA,PO BOX ONLY,Alabama
35033,33.926475,-87.031800,BREMEN,AL,CULLMAN,STANDARD,Alabama
35034,32.911123,-87.271683,BRENT,AL,BIBB,STANDARD,Alabama
35035,33.043683,-86.968444,BRIERFIELD,AL,BIBB,STANDARD,Alabama
35036,33.643920,-86.919601,BROOKSIDE,AL,JEFFERSON,PO BOX ONLY,Alabama
35038,33.599999,-87.139997,BURNWELL,AL,WALKER,PO BOX ONLY,Alabama
35040,33.102966,-86.728895,CALERA,AL,SHELBY,STANDARD,Alabama
35041,33.640000,-86.919997,CARDIFF,AL,JEFFERSON,PO BOX ONLY,Alabama
35042,32.957992,-87.103818,CENTREVILLE,AL,BIBB,STANDARD,Alabama
35043,33.314842,-86.659869,CHELSEA,AL,SHELBY,STANDARD,Alabama
35044,33.243975,-86.380760,CHILDERSBURG,AL,TALLADEGA,STANDARD,Alabama
35045,32.799962,-86.676760,CLANTON,AL,CHILTON,STANDARD,Alabama
35046,32.931142,-86.534160,CLANTON,AL,CHILTON,STANDARD,Alabama
35048,33.700000,-86.579997,CLAY,AL,JEFFERSON,PO BOX ONLY,Alabama
35049,33.961808,-86.612065,CLEVELAND,AL,BLOUNT,STANDARD,Alabama
35051,33.205033,-86.618915,COLUMBIANA,AL,SHELBY,STANDARD,Alabama
35052,33.590683,-86.409898,COOK SPRINGS,AL,SAINT CLAIR,PO BOX ONLY,Alabama
35053,34.054155,-87.073704,CRANE HILL,AL,CULLMAN,STANDARD,Alabama
35054,33.502020,-86.337928,CROPWELL,AL,SAINT CLAIR,STANDARD,Alabama
35055,34.151120,-86.758811,CULLMAN,AL,CULLMAN,STANDARD,Alabama
35056,34.169999,-86.830002,CULLMAN,AL,CULLMAN,STANDARD,Alabama
35057,34.180463,-86.934258,CULLMAN,AL,CULLMAN,STANDARD,Alabama
35058,34.228854,-86.737262,CULLMAN,AL,CULLMAN,STANDARD,Alabama
35060,33.557751,-86.951723,DOCENA,AL,JEFFERSON,PO BOX ONLY,Alabama
35061,33.472005,-86.955937,DOLOMITE,AL,JEFFERSON,STANDARD,Alabama
35062,33.724920,-87.010251,DORA,AL,WALKER,STANDARD,Alabama
35063,33.818275,-87.020551,EMPIRE,AL,WALKER,STANDARD,Alabama
35064,33.476072,-86.920250,FAIRFIELD,AL,JEFFERSON,STANDARD,Alabama
35068,33.607519,-86.831075,FULTONDALE,AL,JEFFERSON,STANDARD,Alabama
35070,34.009281,-86.757876,GARDEN CITY,AL,CULLMAN,PO BOX ONLY,Alabama
35071,33.694406,-86.848478,GARDENDALE,AL,JEFFERSON,STANDARD,Alabama
35072,33.093499,-86.066947,GOODWATER,AL,COOSA,STANDARD,Alabama
35073,33.651225,-86.986830,GRAYSVILLE,AL,JEFFERSON,STANDARD,Alabama
35074,33.222347,-87.124267,GREEN POND,AL,BIBB,PO BOX ONLY,Alabama
35077,34.021165,-86.832666,HANCEVILLE,AL,CULLMAN,STANDARD,Alabama
